z	 ra	 dec
 0.230826	 3.883588	 0.718534
 0.345762	 3.819318	 0.274662
 0.366504	 3.491231	 0.382737
 0.345326	 3.595870	 0.851741
 0.231182	 3.727736	 0.144003
 0.387424	 0.781450	 -0.149088
 0.313327	 4.086556	 0.116907
 0.340024	 3.927498	 -0.028792
 0.323024	 4.136236	 0.044045
 0.324352	 2.603054	 0.668806
 0.341713	 0.850845	 -0.105227
 0.253560	 3.701437	 0.432009
 0.425691	 0.577307	 -0.016581
 0.220472	 2.136392	 0.286048
 0.450825	 6.099735	 -0.000631
 0.314588	 4.098023	 0.478020
 0.451585	 3.327581	 0.852755
 0.283854	 0.948116	 -0.015341
 0.418844	 3.695134	 0.558758
 0.205476	 4.251016	 0.002870
 0.304838	 2.544285	 0.104383
 0.228189	 3.298592	 0.414156
 0.435165	 5.760389	 0.207314
 0.329168	 2.181402	 0.418967
 0.434481	 3.066686	 0.665805
 0.222413	 4.252682	 0.774265
 0.316182	 3.277770	 0.161845
 0.263384	 2.465785	 0.131594
 0.376992	 3.798193	 1.056730
 0.222818	 5.629038	 -0.131149
 0.223136	 2.475013	 0.455254
 0.290198	 3.561232	 0.659420
 0.282067	 3.854340	 0.363307
 0.276616	 1.991279	 0.514913
 0.169075	 2.936464	 0.571848
 0.283599	 3.612543	 -0.027235
 0.286279	 3.553941	 0.820791
 0.292992	 3.170110	 0.832817
 0.244004	 0.192180	 -0.019808
 0.408379	 3.772368	 0.328256
 0.442871	 0.062155	 0.274138
 0.291418	 3.107121	 0.061204
 0.291435	 3.595460	 0.475343
 0.243331	 3.636312	 0.684279
 0.389050	 6.233388	 -0.178590
 0.358592	 3.438649	 0.669363
 0.378328	 2.436990	 0.672207
 0.417053	 3.822069	 0.808247
 0.295290	 3.221500	 0.554119
 0.196287	 4.131133	 0.800250
 0.356698	 2.136394	 0.183649
 0.449455	 2.484885	 0.748991
 0.327951	 0.903056	 -0.003400
 0.348687	 2.272497	 0.104600
 0.343772	 0.434108	 0.260947
 0.359252	 3.527050	 0.031095
 0.435605	 3.306569	 1.101831
 0.358389	 3.841269	 0.261888
 0.389966	 3.253336	 0.764577
 0.434290	 2.423785	 0.584247
 0.425718	 3.420392	 0.830341
 0.440742	 2.919650	 0.114474
 0.182423	 0.265016	 0.253820
 0.202715	 2.615846	 0.426053
 0.456949	 5.919281	 -0.151544
 0.458134	 2.240203	 0.241737
 0.392985	 1.995141	 0.658910
 0.340839	 3.390514	 0.592550
 0.337820	 0.325567	 -0.163426
 0.343630	 3.431936	 0.937449
 0.344701	 2.859801	 0.927851
 0.180736	 2.939193	 0.688415
 0.338761	 2.972122	 0.036968
 0.341568	 6.065945	 -0.158780
 0.202927	 2.373362	 0.528682
 0.278253	 2.648454	 0.935447
 0.231767	 2.234384	 0.708156
 0.290951	 2.138031	 0.905851
 0.452950	 2.626240	 0.259946
 0.390731	 2.459709	 0.001912
 0.391541	 2.799764	 0.425604
 0.250946	 3.459834	 0.567955
 0.244553	 0.406914	 0.008297
 0.244427	 3.307228	 0.736282
 0.197262	 2.237422	 0.265992
 0.300200	 0.969817	 -0.018779
 0.372198	 3.980058	 0.832306
 0.370995	 4.299028	 0.860861
 0.371223	 3.605045	 0.465540
 0.345568	 3.270287	 0.904691
 0.326636	 2.745671	 1.041492
 0.294093	 2.124069	 0.909925
 0.369377	 3.886711	 0.652462
 0.435297	 5.411263	 -0.021284
 0.434042	 3.038253	 0.681248
 0.420513	 2.452646	 0.542137
 0.188037	 3.409402	 1.127437
 0.454865	 4.204725	 0.313399
 0.397412	 3.428549	 0.033906
 0.223984	 3.186806	 0.220434
 0.166121	 2.255276	 0.801012
 0.286252	 3.266582	 0.894669
 0.283795	 3.327293	 0.648186
 0.284328	 2.503820	 0.202706
 0.409215	 2.983648	 0.234599
 0.167954	 3.138622	 -0.012167
 0.219673	 3.588192	 0.389938
 0.242621	 3.661611	 0.596141
 0.236909	 2.491000	 0.003520
 0.191672	 2.839963	 0.663271
 0.434856	 2.656994	 1.062792
 0.345777	 2.966064	 0.372139
 0.230926	 3.447619	 1.010489
 0.422238	 5.971597	 -0.018199
 0.314193	 3.959964	 0.325473
 0.323567	 2.218405	 0.297834
 0.313165	 2.413470	 0.432544
 0.268522	 2.704428	 0.784222
 0.206195	 4.026406	 0.783010
 0.323271	 2.524862	 0.634426
 0.335053	 2.958537	 0.592132
 0.372418	 4.196300	 0.830748
 0.409800	 4.329306	 0.366361
 0.410032	 3.895357	 0.225167
 0.413641	 0.483180	 0.001090
 0.303134	 2.470826	 0.547946
 0.410982	 3.889264	 0.093316
 0.289949	 3.482096	 -0.058988
 0.419126	 4.174691	 0.539724
 0.421301	 3.328651	 0.017584
 0.336553	 2.929181	 1.048534
 0.386165	 2.129011	 0.602235
 0.204679	 0.680451	 0.010193
 0.417696	 3.243561	 0.965166
 0.357082	 3.595163	 -0.041403
 0.276905	 0.740910	 -0.016257
 0.401894	 2.542874	 0.722437
 0.226526	 4.457371	 0.400258
 0.224804	 3.178474	 0.802447
 0.227673	 1.521188	 0.018720
 0.400847	 3.011601	 0.689843
 0.311150	 3.607916	 -0.020333
 0.399972	 3.609903	 0.512780
 0.228345	 6.050716	 0.262726
 0.231307	 3.791331	 0.508147
 0.344852	 3.253000	 0.440368
 0.239764	 2.373779	 0.564432
 0.341296	 3.305550	 0.119681
 0.299555	 4.174894	 0.923656
 0.300978	 4.220987	 0.547035
 0.362019	 3.569176	 0.324337
 0.303111	 3.119950	 0.858766
 0.282116	 4.014749	 0.928987
 0.238315	 4.053070	 0.287928
 0.453136	 4.359061	 0.196837
 0.467896	 3.499305	 0.042205
 0.425320	 0.698320	 -0.161672
 0.396854	 2.255876	 0.198232
 0.359340	 2.829479	 0.982623
 0.300338	 3.151785	 0.074074
 0.296328	 3.073023	 0.105862
 0.339686	 2.939865	 0.160957
 0.342615	 4.046801	 0.340704
 0.343007	 3.996647	 0.854394
 0.318654	 3.557762	 0.143622
 0.341677	 2.696843	 -0.008272
 0.289954	 3.636249	 0.551988
 0.316819	 3.743280	 0.348619
 0.317916	 3.061536	 0.333115
 0.419649	 2.490519	 0.342326
 0.306054	 2.128138	 0.108928
 0.400235	 2.694408	 0.801400
 0.397817	 2.275574	 0.069532
 0.280881	 2.964281	 0.051112
 0.369054	 0.729001	 -0.160021
 0.352734	 2.815094	 0.885857
 0.317188	 2.175471	 0.214596
 0.334328	 2.834829	 0.771947
 0.305429	 3.189021	 0.550189
 0.361093	 2.376545	 1.028689
 0.355743	 2.147523	 0.163151
 0.417058	 0.128998	 0.269714
 0.258648	 3.422758	 0.703346
 0.319733	 2.447755	 0.050619
 0.235590	 2.350148	 0.954572
 0.339579	 4.169010	 0.454154
 0.343366	 2.734327	 0.845616
 0.388041	 5.637665	 -0.016327
 0.455967	 4.170268	 0.871953
 0.322639	 3.203841	 0.817909
 0.175238	 2.969182	 0.084770
 0.457938	 3.654944	 0.650425
 0.244500	 3.802527	 0.712272
 0.459188	 3.276950	 0.603736
 0.293716	 4.066161	 0.773155
 0.292481	 3.192509	 1.175850
 0.357308	 3.540423	 0.475243
 0.193320	 3.093857	 0.505765
 0.281187	 2.932828	 0.256065
 0.353600	 0.691435	 -0.163382
 0.222743	 2.794710	 0.236251
 0.204647	 3.921815	 0.965814
 0.295645	 2.297554	 0.167591
 0.315082	 6.194298	 -0.002794
 0.332501	 3.546314	 0.874528
 0.334726	 3.672487	 1.044695
 0.250965	 3.860101	 0.359793
 0.301305	 2.892584	 0.057487
 0.415401	 2.167556	 0.788935
 0.237688	 3.114774	 0.724593
 0.218187	 3.175825	 0.192035
 0.180379	 4.162058	 0.894786
 0.347560	 3.820448	 0.215286
 0.458706	 4.289509	 0.700105
 0.456295	 0.037056	 -0.181001
 0.462483	 3.757522	 0.766190
 0.459274	 3.792223	 0.446513
 0.341137	 1.595427	 0.017454
 0.407265	 4.147434	 0.235576
 0.316270	 2.338241	 0.291391
 0.209614	 2.797632	 0.203954
 0.332938	 2.880473	 0.615554
 0.360031	 4.124311	 0.242715
 0.332044	 2.558562	 0.037589
 0.229044	 2.803087	 0.166927
 0.355473	 3.950839	 0.055404
 0.342255	 2.702092	 0.277737
 0.355833	 4.481663	 0.376947
 0.252249	 4.131981	 0.572197
 0.355581	 2.877038	 0.416184
 0.253323	 3.480470	 0.853177
 0.339295	 3.562265	 1.095605
 0.459632	 2.560387	 0.316466
 0.276466	 2.034526	 0.723562
 0.347051	 3.085415	 0.045078
 0.345892	 4.049386	 0.387536
 0.299873	 2.366110	 0.719305
 0.457874	 3.592246	 0.641505
 0.342842	 3.442186	 0.468128
 0.386944	 0.258506	 0.016074
 0.261495	 3.086642	 0.583874
 0.356111	 2.457748	 0.351680
 0.254396	 6.274291	 0.009594
 0.253677	 3.538504	 0.275313
 0.177466	 3.191767	 -0.037146
 0.319248	 3.991210	 0.040545
 0.230359	 3.919089	 0.498779
 0.360541	 3.133359	 0.088141
 0.283369	 5.623088	 0.010311
 0.304240	 3.521442	 0.371871
 0.460065	 3.458761	 0.119976
 0.305673	 2.622581	 0.985222
 0.306673	 3.285807	 0.877135
 0.223858	 4.141059	 0.326340
 0.406805	 3.099180	 -0.012463
 0.387715	 2.878323	 0.114453
 0.436359	 3.255334	 0.530853
 0.261275	 4.347239	 0.476303
 0.328219	 4.294346	 0.504362
 0.434785	 2.421821	 0.917105
 0.255099	 3.404852	 0.103912
 0.443588	 2.814900	 0.594971
 0.257246	 2.829010	 0.404757
 0.393263	 3.283137	 -0.010484
 0.195772	 3.554636	 0.898758
 0.195125	 4.388670	 0.602849
 0.369590	 3.005157	 0.850819
 0.323728	 3.034521	 1.128808
 0.374141	 2.897161	 0.016378
 0.418707	 3.758677	 0.386981
 0.200830	 2.655666	 0.128520
 0.166289	 2.987288	 0.595085
 0.343441	 6.103359	 -0.157809
 0.398309	 3.485397	 0.449125
 0.377917	 2.928025	 1.119942
 0.399548	 3.558503	 0.373171
 0.258573	 2.838721	 0.408303
 0.260973	 3.132102	 0.291698
 0.240348	 3.067230	 0.403902
 0.364785	 4.236256	 0.068847
 0.173024	 2.759292	 0.265241
 0.236671	 3.594502	 0.427752
 0.239304	 2.413587	 0.300473
 0.364667	 3.780568	 0.906884
 0.285452	 3.303414	 0.837864
 0.448086	 2.154619	 0.652327
 0.364275	 3.857102	 0.230701
 0.360568	 3.285559	 0.613540
 0.360834	 5.815330	 -0.142567
 0.357921	 4.137363	 0.434544
 0.261748	 2.631282	 0.714945
 0.356681	 2.912389	 0.890699
 0.327867	 3.575618	 1.160227
 0.305472	 2.545123	 0.544673
 0.419355	 3.474763	 0.430472
 0.360166	 4.124759	 0.499082
 0.223705	 4.123727	 -0.025419
 0.358287	 3.747345	 0.125599
 0.194781	 2.429012	 0.691934
 0.445086	 4.115690	 0.383004
 0.422231	 0.788619	 -0.000877
 0.457153	 3.890401	 0.666258
 0.230296	 3.638956	 0.355223
 0.377524	 2.929632	 -0.002086
 0.335096	 2.242984	 0.778493
 0.352632	 2.045496	 0.605615
 0.303272	 3.217440	 0.550543
 0.363621	 3.134391	 0.345741
 0.457278	 4.467336	 0.434728
 0.363356	 3.127085	 0.416227
 0.325374	 3.383642	 0.278800
 0.225174	 2.874660	 0.176795
 0.215775	 3.009974	 0.710324
 0.217984	 3.913216	 0.058710
 0.436720	 3.345212	 0.517989
 0.205904	 3.594932	 0.484735
 0.208796	 3.565431	 0.048428
 0.312512	 6.077817	 0.241825
 0.410967	 2.265941	 1.077852
 0.235191	 4.078385	 0.942339
 0.330336	 3.463721	 0.337209
 0.329235	 4.160707	 0.178045
 0.220211	 3.224136	 1.001522
 0.275034	 3.137653	 0.861713
 0.336080	 2.056638	 0.297330
 0.423091	 2.415901	 0.500220
 0.273018	 4.234749	 0.305125
 0.278810	 3.356879	 0.749205
 0.265517	 0.902670	 0.018292
 0.437780	 3.653761	 0.230626
 0.388430	 6.246545	 -0.191633
 0.356261	 3.262723	 0.365944
 0.316229	 2.751247	 0.610589
 0.255580	 3.678016	 0.225787
 0.385412	 4.096748	 -0.014074
 0.340123	 5.743286	 -0.004970
 0.458352	 2.147374	 0.973423
 0.464888	 3.703923	 0.821213
 0.422253	 3.912843	 0.408612
 0.280136	 3.757612	 0.698766
 0.271770	 4.107622	 0.591244
 0.340000	 2.175909	 0.127205
 0.303753	 2.542915	 0.497343
 0.405302	 3.290299	 0.769558
 0.398597	 5.453552	 -0.102883
 0.256761	 1.992038	 0.772420
 0.188157	 3.347624	 0.526293
 0.439477	 3.947810	 -0.047959
 0.292990	 0.399086	 -0.016336
 0.289316	 4.312329	 0.668762
 0.238032	 2.595951	 0.534088
 0.367035	 2.175343	 1.034855
 0.289529	 2.604487	 0.330864
 0.289936	 3.510701	 0.390474
 0.346585	 4.015282	 0.837483
 0.449823	 2.237119	 0.918009
 0.364493	 0.531439	 -0.143434
 0.361900	 3.452908	 0.655266
 0.358325	 5.600953	 0.001114
 0.353360	 3.355777	 0.745911
 0.316399	 3.045605	 0.505149
 0.379558	 4.136771	 0.297439
 0.316854	 3.870546	 0.761753
 0.367264	 0.565532	 0.240910
 0.224602	 2.028856	 0.495288
 0.334300	 2.495587	 0.833248
 0.287890	 2.045235	 0.547316
 0.293758	 3.015468	 0.656255
 0.356429	 4.115670	 0.852809
 0.437356	 3.725503	 0.947132
 0.232426	 3.452023	 0.720854
 0.232625	 3.172478	 0.486467
 0.379068	 2.337989	 0.766634
 0.388850	 3.065157	 0.714254
 0.384707	 2.993415	 0.065629
 0.240728	 3.842609	 0.224102
 0.382441	 2.945293	 0.409215
 0.356476	 4.188686	 0.000096
 0.382971	 3.413762	 0.099759
 0.449170	 2.652471	 0.967741
 0.373725	 0.273812	 0.015384
 0.443348	 0.385244	 0.000634
 0.239913	 2.938740	 0.578377
 0.325026	 2.130553	 0.597123
 0.464830	 4.596587	 1.040034
 0.322978	 4.295079	 0.356886
 0.336449	 4.243312	 0.173404
 0.275902	 3.485710	 0.011451
 0.344566	 4.349593	 0.574862
 0.388738	 2.662310	 1.071823
 0.225784	 3.259308	 0.583427
 0.388304	 2.584795	 0.255451
 0.327432	 2.420260	 0.229163
 0.264176	 3.235352	 0.021138
 0.390047	 2.083709	 0.802420
 0.267021	 2.882094	 0.150348
 0.389464	 3.966032	 0.608121
 0.217350	 3.776953	 0.473570
 0.450390	 3.242635	 0.297482
 0.315085	 3.019870	 0.597010
 0.212371	 3.137821	 0.376470
 0.173962	 4.431915	 0.594547
 0.456242	 2.637791	 0.337894
 0.256702	 3.132348	 0.427665
 0.366691	 3.097494	 0.684651
 0.237624	 3.591115	 0.330434
 0.239476	 2.564514	 0.335893
 0.367740	 3.422294	 0.812419
 0.369073	 0.027861	 -0.188113
 0.206793	 3.812085	 0.392651
 0.468119	 2.654430	 0.389958
 0.248783	 2.877418	 0.379765
 0.466857	 2.802649	 -0.017423
 0.294901	 2.408701	 0.060489
 0.387483	 3.169913	 0.397033
 0.293534	 0.756796	 -0.143554
 0.291099	 3.806264	 0.735049
 0.348819	 2.304588	 0.570702
 0.316798	 2.573049	 0.727225
 0.464062	 2.751049	 0.070907
 0.268409	 3.157998	 0.865399
 0.275485	 3.609922	 0.034461
 0.378354	 2.785675	 0.352989
 0.395725	 4.490652	 0.526758
 0.261691	 4.327626	 0.394446
 0.262439	 3.533632	 1.115566
 0.418641	 3.474316	 0.034365
 0.265339	 4.130230	 0.904671
 0.242312	 2.637484	 0.039463
 0.190145	 2.648591	 0.186096
 0.306422	 2.703316	 0.099355
 0.306864	 3.719830	 1.144909
 0.304783	 2.139763	 0.187964
 0.307982	 2.480553	 0.028467
 0.350441	 2.382073	 0.507750
 0.317205	 3.510497	 0.131704
 0.313009	 2.985873	 0.300787
 0.433082	 4.287158	 0.364188
 0.171894	 2.828546	 0.103002
 0.370903	 3.449990	 0.282837
 0.366184	 3.281567	 0.185942
 0.338752	 3.332634	 1.079469
 0.363985	 3.704627	 0.770776
 0.363975	 3.313579	 0.341810
 0.231272	 2.000802	 0.512936
 0.448796	 2.859956	 0.514741
 0.398564	 4.187261	 0.498397
 0.447730	 3.413148	 1.132227
 0.347661	 3.306406	 1.113015
 0.198047	 4.271073	 0.671475
 0.327516	 3.728736	 1.109109
 0.348658	 2.659003	 1.128496
 0.343944	 2.092651	 0.174647
 0.265707	 4.271081	 0.545875
 0.202368	 0.255583	 -0.009017
 0.409937	 4.233416	 0.780886
 0.359299	 5.736806	 0.223291
 0.356060	 4.624047	 0.999558
 0.328491	 3.055310	 -0.053759
 0.194814	 2.403200	 0.495304
 0.326200	 4.413168	 0.710084
 0.309551	 2.956158	 0.373619
 0.169869	 2.016694	 0.473497
 0.325973	 2.551942	 0.596032
 0.237611	 2.139515	 0.416847
 0.361022	 3.804426	 0.861279
 0.339736	 3.537396	 1.048583
 0.391778	 3.475626	 0.220705
 0.379114	 0.542251	 -0.151216
 0.357806	 3.382772	 0.787882
 0.376592	 2.775117	 0.886955
 0.206047	 5.421388	 0.000845
 0.210173	 3.043239	 -0.048603
 0.418716	 2.961299	 0.229501
 0.239369	 3.476865	 0.000570
 0.342004	 3.961489	 0.074936
 0.277142	 2.766142	 0.722726
 0.275681	 2.061110	 0.626142
 0.468556	 4.099993	 0.864544
 0.315670	 3.239918	 0.602607
 0.319530	 2.996912	 0.164686
 0.297204	 2.869992	 0.310207
 0.396819	 3.859868	 0.541477
 0.298792	 3.273478	 0.500831
 0.357947	 2.475729	 0.694794
 0.266600	 3.753963	 1.034922
 0.328616	 2.736135	 1.114470
 0.346071	 4.315976	 0.431755
 0.264368	 2.288538	 0.813098
 0.233246	 3.055903	 0.293833
 0.394053	 3.983269	 0.178148
 0.452248	 2.250412	 0.367943
 0.227323	 2.814752	 1.130711
 0.396359	 2.898077	 1.041528
 0.236627	 2.666951	 1.095968
 0.376206	 3.515882	 0.896422
 0.367076	 2.745710	 0.422684
 0.268216	 3.666978	 0.094868
 0.250391	 4.007196	 0.541096
 0.212071	 2.117820	 0.971172
 0.245346	 2.281103	 0.892186
 0.244397	 2.491319	 0.518404
 0.353200	 5.623667	 0.199299
 0.455666	 2.453200	 0.224962
 0.294756	 2.084905	 0.294702
 0.351049	 2.430190	 0.573029
 0.356160	 2.313927	 1.049153
 0.270901	 3.259719	 1.040475
 0.175764	 4.006480	 -0.029106
 0.298156	 2.919594	 0.676941
 0.270248	 3.727516	 0.041942
 0.418466	 3.984742	 0.327183
 0.162826	 3.727344	 0.901849
 0.281157	 2.384192	 1.033159
 0.366617	 2.642861	 1.074060
 0.258829	 3.855138	 0.597606
 0.257616	 3.565079	 0.923733
 0.254117	 3.167003	 0.749147
 0.260621	 2.924603	 0.036216
 0.260682	 3.212013	 0.778383
 0.409401	 2.398688	 1.161886
 0.303679	 2.606606	 0.278886
 0.361157	 3.973300	 0.102572
 0.359166	 2.279938	 1.090226
 0.336484	 2.226265	 0.632115
 0.419150	 4.050914	 0.267658
 0.359492	 3.469456	 0.588808
 0.203569	 3.325381	 0.601880
 0.188633	 3.036881	 0.209568
 0.188409	 5.424914	 -0.120175
 0.460620	 3.439597	 0.383885
 0.304876	 2.316206	 0.170423
 0.400910	 2.772332	 0.734581
 0.384548	 2.019189	 0.469955
 0.354272	 4.434863	 0.433578
 0.355509	 3.554417	 1.043525
 0.256573	 4.305408	 0.202758
 0.181683	 3.331567	 0.518564
 0.380480	 4.539846	 0.464147
 0.408089	 4.036997	 0.335720
 0.349370	 3.402165	 0.699173
 0.406712	 2.592012	 0.239203
 0.453298	 0.331832	 -0.173162
 0.452388	 3.193159	 0.484812
 0.335738	 3.756857	 0.586666
 0.440424	 2.243909	 0.740092
 0.450006	 2.855645	 0.267670
 0.444487	 3.830435	 0.214415
 0.448436	 3.384579	 0.921248
 0.229635	 0.220035	 0.247165
 0.284594	 5.841196	 -0.131573
 0.358029	 4.096337	 0.107759
 0.432421	 2.383385	 1.145940
 0.434177	 2.450989	 0.246101
 0.319608	 2.793724	 0.613285
 0.434133	 3.101944	 0.610730
 0.309093	 3.596731	 0.132452
 0.394948	 3.183501	 0.991829
 0.394303	 3.011960	 0.950260
 0.302730	 3.766984	 0.030030
 0.167889	 3.554497	 0.869435
 0.264306	 4.255689	 0.723450
 0.350817	 3.928639	 0.847851
 0.230800	 3.908776	 0.792288
 0.219462	 3.071229	 0.450820
 0.268846	 2.727314	 0.138724
 0.363115	 2.062108	 0.490974
 0.303992	 2.700391	 0.797337
 0.281028	 3.553260	 0.978555
 0.319992	 4.433798	 0.735742
 0.431511	 4.233917	 0.622167
 0.419700	 3.930845	 1.030585
 0.377017	 3.407553	 -0.060088
 0.369514	 3.783608	 0.412798
 0.251129	 5.744893	 -0.159391
 0.266291	 4.125888	 0.925405
 0.205261	 3.420790	 0.045823
 0.269510	 2.495686	 0.343792
 0.272084	 3.359389	 0.708010
 0.204992	 3.386435	 0.422771
 0.444368	 2.584659	 0.197058
 0.267553	 4.050379	 0.616365
 0.456804	 3.586614	 0.653424
 0.235322	 5.793664	 0.216986
 0.213388	 2.913441	 0.694207
 0.297576	 2.989177	 0.679173
 0.296947	 4.468449	 0.402648
 0.440895	 2.599419	 0.406664
 0.320465	 3.813779	 0.492374
 0.259703	 2.985411	 0.501657
 0.261329	 0.379040	 0.001372
 0.296490	 3.686928	 0.219580
 0.260286	 3.812393	 0.310128
 0.421794	 3.622448	 0.241427
 0.411651	 3.039126	 0.262861
 0.307614	 2.680693	 0.344384
 0.427793	 3.303243	 0.557036
 0.369858	 3.704434	 0.339828
 0.443893	 2.833786	 0.630588
 0.447201	 3.313256	 0.371506
 0.336373	 3.362691	 0.033325
 0.463158	 3.907438	 0.470382
 0.259931	 4.040403	 0.128233
 0.350075	 3.883027	 0.221947
 0.347898	 0.830229	 -0.142306
 0.319403	 3.381582	 0.948041
 0.242479	 2.883865	 0.615301
 0.263693	 2.434012	 0.337469
 0.445206	 0.619490	 -0.019314
 0.312946	 3.477856	 0.527916
 0.339690	 2.078797	 0.273241
 0.324952	 3.099376	 0.347575
 0.362422	 2.253189	 0.089430
 0.350794	 2.045551	 0.447896
 0.391433	 4.051735	 0.717765
 0.452853	 0.479902	 -0.004575
 0.464090	 3.935481	 0.576427
 0.456105	 4.091079	 0.310569
 0.407320	 4.219367	 0.820191
 0.468775	 2.430006	 0.376126
 0.320290	 2.449010	 0.574215
 0.314634	 3.977526	 0.405299
 0.343432	 2.963702	 0.732596
 0.345658	 2.232315	 0.510334
 0.344758	 3.621574	 0.236784
 0.375267	 3.699945	 0.027942
 0.226010	 2.227640	 0.464132
 0.341583	 2.769192	 0.593814
 0.334334	 3.493232	 1.105447
 0.304750	 2.143835	 0.717554
 0.313262	 3.775465	 0.276876
 0.408190	 3.975452	 0.327268
 0.283030	 0.510558	 -0.172261
 0.402016	 4.263511	 0.756734
 0.357759	 2.690129	 1.083861
 0.360712	 2.437392	 0.572007
 0.340376	 2.321313	 0.167790
 0.359836	 2.318945	 0.696880
 0.433826	 3.473657	 0.190833
 0.383999	 3.247653	 0.434361
 0.382355	 3.682970	 0.493709
 0.207040	 0.448581	 -0.185017
 0.318421	 3.948604	 0.305625
 0.208600	 4.193760	 0.042660
 0.247534	 3.299633	 0.042043
 0.206537	 2.497788	 0.277323
 0.432531	 2.974618	 0.494695
 0.276358	 3.621901	 0.497318
 0.275129	 3.240796	 0.277148
 0.276234	 3.959247	 0.568828
 0.277476	 5.593784	 -0.106765
 0.299659	 2.486835	 0.851165
 0.421283	 3.078383	 0.361729
 0.378229	 2.642442	 0.710247
 0.437747	 2.537126	 0.310794
 0.253140	 3.306601	 0.977984
 0.419737	 2.236815	 0.131064
 0.369980	 2.193694	 0.335153
 0.225666	 3.873091	 0.020632
 0.172366	 4.424273	 0.357892
 0.418729	 2.374852	 0.006177
 0.348127	 4.192433	 0.771341
 0.412185	 2.692852	 0.301466
 0.262913	 0.083457	 0.250920
 0.253132	 3.667894	 0.827726
 0.423770	 3.736181	 0.297426
 0.338031	 3.934267	 0.891543
 0.337892	 2.390979	 0.017600
 0.450152	 2.988706	 0.856243
 0.372391	 5.954183	 -0.144689
 0.268605	 2.638573	 0.826409
 0.252150	 2.540836	 1.166265
 0.254998	 2.574609	 0.554942
 0.278527	 3.997503	 0.021054
 0.202119	 3.436365	 0.727743
 0.161807	 3.272697	 0.116002
 0.236508	 3.795401	 0.472481
 0.232174	 4.103780	 -0.027871
 0.231082	 3.024839	 0.216259
 0.236959	 2.198216	 0.306005
 0.314521	 3.597526	 0.157296
 0.315439	 0.301641	 0.010857
 0.182804	 4.137755	 0.327099
 0.322417	 3.677521	 0.669768
 0.180676	 2.988360	 0.271261
 0.183874	 5.551977	 -0.018294
 0.446058	 3.698681	 0.482368
 0.468570	 2.693041	 0.238907
 0.328068	 3.116350	 -0.039823
 0.184705	 3.654390	 0.316078
 0.463436	 3.425183	 0.108524
 0.230106	 2.029548	 0.565314
 0.463150	 3.406365	 0.055099
 0.366635	 3.264615	 0.445366
 0.320792	 4.108395	 0.394375
 0.361772	 3.643182	 -0.055070
 0.326957	 2.585878	 0.581071
 0.381709	 4.141264	 0.734580
 0.315791	 3.778394	 0.023250
 0.193659	 3.059192	 0.518880
 0.190952	 2.852725	 0.303399
 0.429380	 2.340240	 0.012118
 0.378722	 4.402851	 0.429145
 0.365532	 2.096515	 0.428992
 0.202342	 2.653402	 0.278269
 0.364469	 3.347758	 0.059261
 0.352880	 3.713093	 0.344551
 0.216555	 3.529601	 -0.001379
 0.378839	 2.309906	 0.984810
 0.285953	 2.239367	 0.794710
 0.402786	 2.972833	 0.968695
 0.318179	 2.917785	 0.058307
 0.402025	 2.933118	 0.703259
 0.170006	 3.826741	 0.731997
 0.212923	 2.412865	 0.355620
 0.421201	 3.289016	 -0.049544
 0.265883	 3.739558	 0.560211
 0.323107	 2.469574	 0.636805
 0.400847	 3.231751	 0.298622
 0.321065	 2.149271	 0.868520
 0.236054	 3.091687	 -0.020834
 0.397690	 3.571174	 0.345636
